6, 6, 1
6, 6, 0
6, 6, 0
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 0
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 6, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 1
6, 5, 0
6, 5, 1
6, 5, 1
5, 4, 1
6, 5, 1
5, 4, 0
6, 5, 0
5, 4, 0
5, 3, 0
4, 3, 0
6, 4, 1
6, 5, 1
5, 4, 0
5, 4, 0
6, 4, 1
6, 5, 1
6, 5, 1
6, 6, 0
5, 4, 0
5, 5, 0
5, 5, 0
5, 4, 0
6, 5, 0
6, 5, 1
4, 4, 0
6, 5, 2
7, 5, 2
6, 5, 1
6, 7, 0
5, 4, 0
5, 4, 1
5, 4, 1
5, 4, 0
4, 3, 0
5, 4, 0
5, 4, 1
5, 4, 0
4, 3, 0
4, 3, 0
5, 4, 0
5, 3, 0
5, 5, 0
4, 3, 0
6, 5, 1
5, 4, 1
5, 4, 0
6, 5, 0
6, 4, 2
5, 5, 0
5, 4, 1
6, 4, 1
5, 5, 0
7, 6, 2
5, 4, 1
6, 5, 0
6, 5, 1
5, 6, 1
6, 6, 1
7, 7, 1
7, 6, 2
7, 8, 1
7, 6, 3
6, 5, 1
5, 4, 0
7, 6, 2
6, 6, 0
6, 5, 0
7, 6, 1
6, 6, 0
5, 5, 0
6, 5, 1
6, 5, 0
6, 4, 2
7, 6, 3
